"date_of_interest","cases","count","areas"
"10/26/2021","PROBABLE_CASE_COUNT_7DAY_AVG",11,"SI"
"10/26/2021","ALL_CASE_COUNT_7DAY_AVG",83,"SI"
"10/26/2021","HOSPITALIZED_COUNT_7DAY_AVG",5,"SI"
"10/26/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"10/26/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"10/27/2021","CASE_COUNT",100,"BX"
"10/27/2021","PROBABLE_CASE_COUNT",42,"BX"
"10/27/2021","HOSPITALIZED_COUNT",8,"BX"
"10/27/2021","DEATH_COUNT",0,"BX"
"10/27/2021","PROBABLE_DEATH_COUNT",0,"BX"
"10/27/2021","CASE_COUNT_7DAY_AVG",74,"BX"
"10/27/2021","PROBABLE_CASE_COUNT_7DAY_AVG",39,"BX"
"10/27/2021","ALL_CASE_COUNT_7DAY_AVG",114,"BX"
"10/27/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"BX"
"10/27/2021","DEATH_COUNT_7DAY_AVG",2,"BX"
"10/27/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BX"
"10/27/2021","CASE_COUNT",288,"BK"
"10/27/2021","PROBABLE_CASE_COUNT",60,"BK"
"10/27/2021","HOSPITALIZED_COUNT",18,"BK"
"10/27/2021","DEATH_COUNT",5,"BK"
"10/27/2021","PROBABLE_DEATH_COUNT",1,"BK"
"10/27/2021","CASE_COUNT_7DAY_AVG",265,"BK"
"10/27/2021","PROBABLE_CASE_COUNT_7DAY_AVG",62,"BK"
"10/27/2021","ALL_CASE_COUNT_7DAY_AVG",326,"BK"
"10/27/2021","HOSPITALIZED_COUNT_7DAY_AVG",17,"BK"
"10/27/2021","DEATH_COUNT_7DAY_AVG",3,"BK"
"10/27/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"BK"
"10/27/2021","CASE_COUNT",146,"MN"
"10/27/2021","PROBABLE_CASE_COUNT",49,"MN"
"10/27/2021","HOSPITALIZED_COUNT",8,"MN"
"10/27/2021","DEATH_COUNT",1,"MN"
"10/27/2021","PROBABLE_DEATH_COUNT",0,"MN"
"10/27/2021","CASE_COUNT_7DAY_AVG",120,"MN"
"10/27/2021","PROBABLE_CASE_COUNT_7DAY_AVG",36,"MN"
"10/27/2021","ALL_CASE_COUNT_7DAY_AVG",156,"MN"
"10/27/2021","HOSPITALIZED_COUNT_7DAY_AVG",5,"MN"
"10/27/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"10/27/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"10/27/2021","CASE_COUNT",153,"QN"
"10/27/2021","PROBABLE_CASE_COUNT",49,"QN"
"10/27/2021","HOSPITALIZED_COUNT",14,"QN"
"10/27/2021","DEATH_COUNT",3,"QN"
"10/27/2021","PROBABLE_DEATH_COUNT",0,"QN"
"10/27/2021","CASE_COUNT_7DAY_AVG",133,"QN"
"10/27/2021","PROBABLE_CASE_COUNT_7DAY_AVG",40,"QN"
"10/27/2021","ALL_CASE_COUNT_7DAY_AVG",173,"QN"
"10/27/2021","HOSPITALIZED_COUNT_7DAY_AVG",12,"QN"
"10/27/2021","DEATH_COUNT_7DAY_AVG",4,"QN"
"10/27/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"QN"
"10/27/2021","CASE_COUNT",71,"SI"
"10/27/2021","PROBABLE_CASE_COUNT",11,"SI"
"10/27/2021","HOSPITALIZED_COUNT",2,"SI"
"10/27/2021","DEATH_COUNT",0,"SI"
"10/27/2021","PROBABLE_DEATH_COUNT",0,"SI"
"10/27/2021","CASE_COUNT_7DAY_AVG",72,"SI"
"10/27/2021","PROBABLE_CASE_COUNT_7DAY_AVG",12,"SI"
"10/27/2021","ALL_CASE_COUNT_7DAY_AVG",83,"SI"
"10/27/2021","HOSPITALIZED_COUNT_7DAY_AVG",4,"SI"
"10/27/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"10/27/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"10/28/2021","CASE_COUNT",82,"BX"
"10/28/2021","PROBABLE_CASE_COUNT",36,"BX"
"10/28/2021","HOSPITALIZED_COUNT",9,"BX"
"10/28/2021","DEATH_COUNT",1,"BX"
"10/28/2021","PROBABLE_DEATH_COUNT",0,"BX"
"10/28/2021","CASE_COUNT_7DAY_AVG",74,"BX"
"10/28/2021","PROBABLE_CASE_COUNT_7DAY_AVG",38,"BX"
"10/28/2021","ALL_CASE_COUNT_7DAY_AVG",112,"BX"
"10/28/2021","HOSPITALIZED_COUNT_7DAY_AVG",8,"BX"
"10/28/2021","DEATH_COUNT_7DAY_AVG",2,"BX"
"10/28/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BX"
"10/28/2021","CASE_COUNT",311,"BK"
"10/28/2021","PROBABLE_CASE_COUNT",73,"BK"
"10/28/2021","HOSPITALIZED_COUNT",12,"BK"
"10/28/2021","DEATH_COUNT",2,"BK"
"10/28/2021","PROBABLE_DEATH_COUNT",0,"BK"
"10/28/2021","CASE_COUNT_7DAY_AVG",260,"BK"
"10/28/2021","PROBABLE_CASE_COUNT_7DAY_AVG",63,"BK"
"10/28/2021","ALL_CASE_COUNT_7DAY_AVG",323,"BK"
"10/28/2021","HOSPITALIZED_COUNT_7DAY_AVG",16,"BK"
"10/28/2021","DEATH_COUNT_7DAY_AVG",3,"BK"
"10/28/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"BK"
"10/28/2021","CASE_COUNT",122,"MN"
"10/28/2021","PROBABLE_CASE_COUNT",39,"MN"
"10/28/2021","HOSPITALIZED_COUNT",10,"MN"
"10/28/2021","DEATH_COUNT",1,"MN"
"10/28/2021","PROBABLE_DEATH_COUNT",0,"MN"
"10/28/2021","CASE_COUNT_7DAY_AVG",119,"MN"
"10/28/2021","PROBABLE_CASE_COUNT_7DAY_AVG",36,"MN"
"10/28/2021","ALL_CASE_COUNT_7DAY_AVG",154,"MN"
"10/28/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"10/28/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"10/28/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"10/28/2021","CASE_COUNT",145,"QN"
"10/28/2021","PROBABLE_CASE_COUNT",32,"QN"
"10/28/2021","HOSPITALIZED_COUNT",8,"QN"
"10/28/2021","DEATH_COUNT",2,"QN"
"10/28/2021","PROBABLE_DEATH_COUNT",0,"QN"
"10/28/2021","CASE_COUNT_7DAY_AVG",130,"QN"
"10/28/2021","PROBABLE_CASE_COUNT_7DAY_AVG",39,"QN"
"10/28/2021","ALL_CASE_COUNT_7DAY_AVG",169,"QN"
"10/28/2021","HOSPITALIZED_COUNT_7DAY_AVG",10,"QN"
"10/28/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"10/28/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"10/28/2021","CASE_COUNT",77,"SI"
"10/28/2021","PROBABLE_CASE_COUNT",13,"SI"
"10/28/2021","HOSPITALIZED_COUNT",1,"SI"
"10/28/2021","DEATH_COUNT",1,"SI"
"10/28/2021","PROBABLE_DEATH_COUNT",0,"SI"
"10/28/2021","CASE_COUNT_7DAY_AVG",70,"SI"
"10/28/2021","PROBABLE_CASE_COUNT_7DAY_AVG",12,"SI"
"10/28/2021","ALL_CASE_COUNT_7DAY_AVG",82,"SI"
"10/28/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"10/28/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"10/28/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"10/29/2021","CASE_COUNT",87,"BX"
"10/29/2021","PROBABLE_CASE_COUNT",29,"BX"
"10/29/2021","HOSPITALIZED_COUNT",6,"BX"
"10/29/2021","DEATH_COUNT",1,"BX"
"10/29/2021","PROBABLE_DEATH_COUNT",0,"BX"
"10/29/2021","CASE_COUNT_7DAY_AVG",74,"BX"
"10/29/2021","PROBABLE_CASE_COUNT_7DAY_AVG",35,"BX"
"10/29/2021","ALL_CASE_COUNT_7DAY_AVG",109,"BX"
"10/29/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"BX"
"10/29/2021","DEATH_COUNT_7DAY_AVG",1,"BX"
"10/29/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"BX"
"10/29/2021","CASE_COUNT",230,"BK"
"10/29/2021","PROBABLE_CASE_COUNT",59,"BK"
"10/29/2021","HOSPITALIZED_COUNT",8,"BK"
"10/29/2021","DEATH_COUNT",0,"BK"
"10/29/2021","PROBABLE_DEATH_COUNT",0,"BK"
"10/29/2021","CASE_COUNT_7DAY_AVG",256,"BK"
"10/29/2021","PROBABLE_CASE_COUNT_7DAY_AVG",61,"BK"
"10/29/2021","ALL_CASE_COUNT_7DAY_AVG",317,"BK"
"10/29/2021","HOSPITALIZED_COUNT_7DAY_AVG",14,"BK"
"10/29/2021","DEATH_COUNT_7DAY_AVG",3,"BK"
"10/29/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"BK"
"10/29/2021","CASE_COUNT",123,"MN"
"10/29/2021","PROBABLE_CASE_COUNT",47,"MN"
"10/29/2021","HOSPITALIZED_COUNT",8,"MN"
"10/29/2021","DEATH_COUNT",1,"MN"
"10/29/2021","PROBABLE_DEATH_COUNT",0,"MN"
"10/29/2021","CASE_COUNT_7DAY_AVG",117,"MN"
"10/29/2021","PROBABLE_CASE_COUNT_7DAY_AVG",37,"MN"
"10/29/2021","ALL_CASE_COUNT_7DAY_AVG",154,"MN"
"10/29/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"MN"
"10/29/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"10/29/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"10/29/2021","CASE_COUNT",145,"QN"
"10/29/2021","PROBABLE_CASE_COUNT",51,"QN"
"10/29/2021","HOSPITALIZED_COUNT",8,"QN"
"10/29/2021","DEATH_COUNT",2,"QN"
"10/29/2021","PROBABLE_DEATH_COUNT",0,"QN"
"10/29/2021","CASE_COUNT_7DAY_AVG",131,"QN"
"10/29/2021","PROBABLE_CASE_COUNT_7DAY_AVG",39,"QN"
"10/29/2021","ALL_CASE_COUNT_7DAY_AVG",170,"QN"
"10/29/2021","HOSPITALIZED_COUNT_7DAY_AVG",10,"QN"
"10/29/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"10/29/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"10/29/2021","CASE_COUNT",56,"SI"
"10/29/2021","PROBABLE_CASE_COUNT",14,"SI"
"10/29/2021","HOSPITALIZED_COUNT",3,"SI"
"10/29/2021","DEATH_COUNT",0,"SI"
"10/29/2021","PROBABLE_DEATH_COUNT",0,"SI"
"10/29/2021","CASE_COUNT_7DAY_AVG",68,"SI"
"10/29/2021","PROBABLE_CASE_COUNT_7DAY_AVG",12,"SI"
"10/29/2021","ALL_CASE_COUNT_7DAY_AVG",80,"SI"
"10/29/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"10/29/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"10/29/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"10/30/2021","CASE_COUNT",40,"BX"
"10/30/2021","PROBABLE_CASE_COUNT",21,"BX"
"10/30/2021","HOSPITALIZED_COUNT",6,"BX"
"10/30/2021","DEATH_COUNT",0,"BX"
"10/30/2021","PROBABLE_DEATH_COUNT",0,"BX"
"10/30/2021","CASE_COUNT_7DAY_AVG",72,"BX"
"10/30/2021","PROBABLE_CASE_COUNT_7DAY_AVG",34,"BX"
"10/30/2021","ALL_CASE_COUNT_7DAY_AVG",106,"BX"
"10/30/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"BX"
"10/30/2021","DEATH_COUNT_7DAY_AVG",1,"BX"
"10/30/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"BX"
"10/30/2021","CASE_COUNT",158,"BK"
"10/30/2021","PROBABLE_CASE_COUNT",56,"BK"
"10/30/2021","HOSPITALIZED_COUNT",12,"BK"
"10/30/2021","DEATH_COUNT",2,"BK"
"10/30/2021","PROBABLE_DEATH_COUNT",0,"BK"
"10/30/2021","CASE_COUNT_7DAY_AVG",255,"BK"
"10/30/2021","PROBABLE_CASE_COUNT_7DAY_AVG",62,"BK"
"10/30/2021","ALL_CASE_COUNT_7DAY_AVG",317,"BK"
"10/30/2021","HOSPITALIZED_COUNT_7DAY_AVG",14,"BK"
"10/30/2021","DEATH_COUNT_7DAY_AVG",3,"BK"
"10/30/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"BK"
"10/30/2021","CASE_COUNT",61,"MN"
"10/30/2021","PROBABLE_CASE_COUNT",31,"MN"
"10/30/2021","HOSPITALIZED_COUNT",3,"MN"
"10/30/2021","DEATH_COUNT",3,"MN"
"10/30/2021","PROBABLE_DEATH_COUNT",0,"MN"
"10/30/2021","CASE_COUNT_7DAY_AVG",113,"MN"
"10/30/2021","PROBABLE_CASE_COUNT_7DAY_AVG",38,"MN"
"10/30/2021","ALL_CASE_COUNT_7DAY_AVG",150,"MN"
"10/30/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"10/30/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"10/30/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"10/30/2021","CASE_COUNT",101,"QN"
"10/30/2021","PROBABLE_CASE_COUNT",39,"QN"
"10/30/2021","HOSPITALIZED_COUNT",5,"QN"
"10/30/2021","DEATH_COUNT",4,"QN"
"10/30/2021","PROBABLE_DEATH_COUNT",0,"QN"
"10/30/2021","CASE_COUNT_7DAY_AVG",134,"QN"
"10/30/2021","PROBABLE_CASE_COUNT_7DAY_AVG",40,"QN"
"10/30/2021","ALL_CASE_COUNT_7DAY_AVG",174,"QN"
"10/30/2021","HOSPITALIZED_COUNT_7DAY_AVG",9,"QN"
"10/30/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"10/30/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"10/30/2021","CASE_COUNT",39,"SI"
"10/30/2021","PROBABLE_CASE_COUNT",9,"SI"
"10/30/2021","HOSPITALIZED_COUNT",4,"SI"
"10/30/2021","DEATH_COUNT",0,"SI"
"10/30/2021","PROBABLE_DEATH_COUNT",0,"SI"
"10/30/2021","CASE_COUNT_7DAY_AVG",64,"SI"
"10/30/2021","PROBABLE_CASE_COUNT_7DAY_AVG",11,"SI"
"10/30/2021","ALL_CASE_COUNT_7DAY_AVG",76,"SI"
"10/30/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"10/30/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"10/30/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"10/31/2021","CASE_COUNT",47,"BX"
"10/31/2021","PROBABLE_CASE_COUNT",23,"BX"
"10/31/2021","HOSPITALIZED_COUNT",5,"BX"
"10/31/2021","DEATH_COUNT",0,"BX"
"10/31/2021","PROBABLE_DEATH_COUNT",0,"BX"
"10/31/2021","CASE_COUNT_7DAY_AVG",73,"BX"
"10/31/2021","PROBABLE_CASE_COUNT_7DAY_AVG",33,"BX"
"10/31/2021","ALL_CASE_COUNT_7DAY_AVG",106,"BX"
"10/31/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"BX"
"10/31/2021","DEATH_COUNT_7DAY_AVG",1,"BX"
"10/31/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"BX"
"10/31/2021","CASE_COUNT",199,"BK"
"10/31/2021","PROBABLE_CASE_COUNT",49,"BK"
"10/31/2021","HOSPITALIZED_COUNT",8,"BK"
"10/31/2021","DEATH_COUNT",0,"BK"
"10/31/2021","PROBABLE_DEATH_COUNT",0,"BK"
"10/31/2021","CASE_COUNT_7DAY_AVG",255,"BK"
"10/31/2021","PROBABLE_CASE_COUNT_7DAY_AVG",62,"BK"
"10/31/2021","ALL_CASE_COUNT_7DAY_AVG",317,"BK"
"10/31/2021","HOSPITALIZED_COUNT_7DAY_AVG",13,"BK"
"10/31/2021","DEATH_COUNT_7DAY_AVG",2,"BK"
"10/31/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BK"
"10/31/2021","CASE_COUNT",59,"MN"
"10/31/2021","PROBABLE_CASE_COUNT",30,"MN"
"10/31/2021","HOSPITALIZED_COUNT",8,"MN"
"10/31/2021","DEATH_COUNT",1,"MN"
"10/31/2021","PROBABLE_DEATH_COUNT",0,"MN"
"10/31/2021","CASE_COUNT_7DAY_AVG",111,"MN"
"10/31/2021","PROBABLE_CASE_COUNT_7DAY_AVG",39,"MN"
"10/31/2021","ALL_CASE_COUNT_7DAY_AVG",150,"MN"
"10/31/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"10/31/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"10/31/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"10/31/2021","CASE_COUNT",109,"QN"
"10/31/2021","PROBABLE_CASE_COUNT",41,"QN"
"10/31/2021","HOSPITALIZED_COUNT",8,"QN"
"10/31/2021","DEATH_COUNT",5,"QN"
"10/31/2021","PROBABLE_DEATH_COUNT",0,"QN"
"10/31/2021","CASE_COUNT_7DAY_AVG",138,"QN"
"10/31/2021","PROBABLE_CASE_COUNT_7DAY_AVG",41,"QN"
"10/31/2021","ALL_CASE_COUNT_7DAY_AVG",179,"QN"
"10/31/2021","HOSPITALIZED_COUNT_7DAY_AVG",9,"QN"
"10/31/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"10/31/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"10/31/2021","CASE_COUNT",32,"SI"
"10/31/2021","PROBABLE_CASE_COUNT",11,"SI"
"10/31/2021","HOSPITALIZED_COUNT",3,"SI"
"10/31/2021","DEATH_COUNT",1,"SI"
"10/31/2021","PROBABLE_DEATH_COUNT",0,"SI"
"10/31/2021","CASE_COUNT_7DAY_AVG",61,"SI"
"10/31/2021","PROBABLE_CASE_COUNT_7DAY_AVG",11,"SI"
"10/31/2021","ALL_CASE_COUNT_7DAY_AVG",72,"SI"
"10/31/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"10/31/2021","DEATH_COUNT_7DAY_AVG",0,"SI"
"10/31/2021","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"11/01/2021","CASE_COUNT",74,"BX"
"11/01/2021","PROBABLE_CASE_COUNT",49,"BX"
"11/01/2021","HOSPITALIZED_COUNT",7,"BX"
"11/01/2021","DEATH_COUNT",0,"BX"
"11/01/2021","PROBABLE_DEATH_COUNT",0,"BX"
"11/01/2021","CASE_COUNT_7DAY_AVG",71,"BX"
"11/01/2021","PROBABLE_CASE_COUNT_7DAY_AVG",32,"BX"
"11/01/2021","ALL_CASE_COUNT_7DAY_AVG",102,"BX"
"11/01/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"BX"
"11/01/2021","DEATH_COUNT_7DAY_AVG",1,"BX"
"11/01/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"BX"
"11/01/2021","CASE_COUNT",313,"BK"
"11/01/2021","PROBABLE_CASE_COUNT",94,"BK"
"11/01/2021","HOSPITALIZED_COUNT",12,"BK"
"11/01/2021","DEATH_COUNT",2,"BK"
"11/01/2021","PROBABLE_DEATH_COUNT",0,"BK"
"11/01/2021","CASE_COUNT_7DAY_AVG",248,"BK"
"11/01/2021","PROBABLE_CASE_COUNT_7DAY_AVG",63,"BK"
"11/01/2021","ALL_CASE_COUNT_7DAY_AVG",311,"BK"
"11/01/2021","HOSPITALIZED_COUNT_7DAY_AVG",13,"BK"
"11/01/2021","DEATH_COUNT_7DAY_AVG",2,"BK"
"11/01/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BK"
"11/01/2021","CASE_COUNT",141,"MN"
"11/01/2021","PROBABLE_CASE_COUNT",52,"MN"
"11/01/2021","HOSPITALIZED_COUNT",4,"MN"
"11/01/2021","DEATH_COUNT",1,"MN"
"11/01/2021","PROBABLE_DEATH_COUNT",0,"MN"
"11/01/2021","CASE_COUNT_7DAY_AVG",108,"MN"
"11/01/2021","PROBABLE_CASE_COUNT_7DAY_AVG",40,"MN"
"11/01/2021","ALL_CASE_COUNT_7DAY_AVG",147,"MN"
"11/01/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"11/01/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"11/01/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"11/01/2021","CASE_COUNT",195,"QN"
"11/01/2021","PROBABLE_CASE_COUNT",66,"QN"
"11/01/2021","HOSPITALIZED_COUNT",13,"QN"
"11/01/2021","DEATH_COUNT",1,"QN"
"11/01/2021","PROBABLE_DEATH_COUNT",0,"QN"
"11/01/2021","CASE_COUNT_7DAY_AVG",139,"QN"
"11/01/2021","PROBABLE_CASE_COUNT_7DAY_AVG",44,"QN"
"11/01/2021","ALL_CASE_COUNT_7DAY_AVG",183,"QN"
"11/01/2021","HOSPITALIZED_COUNT_7DAY_AVG",9,"QN"
"11/01/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"11/01/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"11/01/2021","CASE_COUNT",56,"SI"
"11/01/2021","PROBABLE_CASE_COUNT",17,"SI"
"11/01/2021","HOSPITALIZED_COUNT",4,"SI"
"11/01/2021","DEATH_COUNT",0,"SI"
"11/01/2021","PROBABLE_DEATH_COUNT",0,"SI"
"11/01/2021","CASE_COUNT_7DAY_AVG",57,"SI"
"11/01/2021","PROBABLE_CASE_COUNT_7DAY_AVG",12,"SI"
"11/01/2021","ALL_CASE_COUNT_7DAY_AVG",69,"SI"
"11/01/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"11/01/2021","DEATH_COUNT_7DAY_AVG",0,"SI"
"11/01/2021","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"11/02/2021","CASE_COUNT",78,"BX"
"11/02/2021","PROBABLE_CASE_COUNT",37,"BX"
"11/02/2021","HOSPITALIZED_COUNT",11,"BX"
"11/02/2021","DEATH_COUNT",1,"BX"
"11/02/2021","PROBABLE_DEATH_COUNT",0,"BX"
"11/02/2021","CASE_COUNT_7DAY_AVG",73,"BX"
"11/02/2021","PROBABLE_CASE_COUNT_7DAY_AVG",34,"BX"
"11/02/2021","ALL_CASE_COUNT_7DAY_AVG",106,"BX"
"11/02/2021","HOSPITALIZED_COUNT_7DAY_AVG",7,"BX"
"11/02/2021","DEATH_COUNT_7DAY_AVG",0,"BX"
"11/02/2021","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"11/02/2021","CASE_COUNT",302,"BK"
"11/02/2021","PROBABLE_CASE_COUNT",84,"BK"
"11/02/2021","HOSPITALIZED_COUNT",19,"BK"
"11/02/2021","DEATH_COUNT",3,"BK"
"11/02/2021","PROBABLE_DEATH_COUNT",0,"BK"
"11/02/2021","CASE_COUNT_7DAY_AVG",257,"BK"
"11/02/2021","PROBABLE_CASE_COUNT_7DAY_AVG",68,"BK"
"11/02/2021","ALL_CASE_COUNT_7DAY_AVG",325,"BK"
"11/02/2021","HOSPITALIZED_COUNT_7DAY_AVG",13,"BK"
"11/02/2021","DEATH_COUNT_7DAY_AVG",2,"BK"
"11/02/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BK"
"11/02/2021","CASE_COUNT",173,"MN"
"11/02/2021","PROBABLE_CASE_COUNT",53,"MN"
"11/02/2021","HOSPITALIZED_COUNT",4,"MN"
"11/02/2021","DEATH_COUNT",0,"MN"
"11/02/2021","PROBABLE_DEATH_COUNT",0,"MN"
"11/02/2021","CASE_COUNT_7DAY_AVG",118,"MN"
"11/02/2021","PROBABLE_CASE_COUNT_7DAY_AVG",43,"MN"
"11/02/2021","ALL_CASE_COUNT_7DAY_AVG",161,"MN"
"11/02/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"11/02/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"11/02/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
"11/02/2021","CASE_COUNT",191,"QN"
"11/02/2021","PROBABLE_CASE_COUNT",50,"QN"
"11/02/2021","HOSPITALIZED_COUNT",10,"QN"
"11/02/2021","DEATH_COUNT",2,"QN"
"11/02/2021","PROBABLE_DEATH_COUNT",0,"QN"
"11/02/2021","CASE_COUNT_7DAY_AVG",148,"QN"
"11/02/2021","PROBABLE_CASE_COUNT_7DAY_AVG",47,"QN"
"11/02/2021","ALL_CASE_COUNT_7DAY_AVG",195,"QN"
"11/02/2021","HOSPITALIZED_COUNT_7DAY_AVG",9,"QN"
"11/02/2021","DEATH_COUNT_7DAY_AVG",3,"QN"
"11/02/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"QN"
"11/02/2021","CASE_COUNT",60,"SI"
"11/02/2021","PROBABLE_CASE_COUNT",14,"SI"
"11/02/2021","HOSPITALIZED_COUNT",7,"SI"
"11/02/2021","DEATH_COUNT",3,"SI"
"11/02/2021","PROBABLE_DEATH_COUNT",0,"SI"
"11/02/2021","CASE_COUNT_7DAY_AVG",56,"SI"
"11/02/2021","PROBABLE_CASE_COUNT_7DAY_AVG",13,"SI"
"11/02/2021","ALL_CASE_COUNT_7DAY_AVG",69,"SI"
"11/02/2021","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"11/02/2021","DEATH_COUNT_7DAY_AVG",1,"SI"
"11/02/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"SI"
"11/03/2021","CASE_COUNT",75,"BX"
"11/03/2021","PROBABLE_CASE_COUNT",35,"BX"
"11/03/2021","HOSPITALIZED_COUNT",12,"BX"
"11/03/2021","DEATH_COUNT",1,"BX"
"11/03/2021","PROBABLE_DEATH_COUNT",0,"BX"
"11/03/2021","CASE_COUNT_7DAY_AVG",69,"BX"
"11/03/2021","PROBABLE_CASE_COUNT_7DAY_AVG",33,"BX"
"11/03/2021","ALL_CASE_COUNT_7DAY_AVG",102,"BX"
"11/03/2021","HOSPITALIZED_COUNT_7DAY_AVG",8,"BX"
"11/03/2021","DEATH_COUNT_7DAY_AVG",1,"BX"
"11/03/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"BX"
"11/03/2021","CASE_COUNT",300,"BK"
"11/03/2021","PROBABLE_CASE_COUNT",67,"BK"
"11/03/2021","HOSPITALIZED_COUNT",24,"BK"
"11/03/2021","DEATH_COUNT",2,"BK"
"11/03/2021","PROBABLE_DEATH_COUNT",0,"BK"
"11/03/2021","CASE_COUNT_7DAY_AVG",259,"BK"
"11/03/2021","PROBABLE_CASE_COUNT_7DAY_AVG",69,"BK"
"11/03/2021","ALL_CASE_COUNT_7DAY_AVG",328,"BK"
"11/03/2021","HOSPITALIZED_COUNT_7DAY_AVG",14,"BK"
"11/03/2021","DEATH_COUNT_7DAY_AVG",2,"BK"
"11/03/2021","ALL_DEATH_COUNT_7DAY_AVG",2,"BK"
"11/03/2021","CASE_COUNT",181,"MN"
"11/03/2021","PROBABLE_CASE_COUNT",65,"MN"
"11/03/2021","HOSPITALIZED_COUNT",5,"MN"
"11/03/2021","DEATH_COUNT",1,"MN"
"11/03/2021","PROBABLE_DEATH_COUNT",0,"MN"
"11/03/2021","CASE_COUNT_7DAY_AVG",123,"MN"
"11/03/2021","PROBABLE_CASE_COUNT_7DAY_AVG",45,"MN"
"11/03/2021","ALL_CASE_COUNT_7DAY_AVG",168,"MN"
"11/03/2021","HOSPITALIZED_COUNT_7DAY_AVG",6,"MN"
"11/03/2021","DEATH_COUNT_7DAY_AVG",1,"MN"
"11/03/2021","ALL_DEATH_COUNT_7DAY_AVG",1,"MN"
